name	term	lev	seq	value
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000021410	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000021736	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000022117	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000022234	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000022682	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000023479	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000023722	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000023867	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000023988	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000024298	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000003979	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000005555	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000007262	0
"organelle outer membrane"	GO:0005741;GO:0031968;GO:0019867	3	ENSAPEG00000012982	0
"nucleolus"	GO:0005730	2	ENSAPEG00000000058	0
"nucleolus"	GO:0005730	2	ENSAPEG00000000129	0
"nucleolus"	GO:0005730	2	ENSAPEG00000000130	0
"nucleolus"	GO:0005730	2	ENSAPEG00000000335	0
"nucleolus"	GO:0005730	2	ENSAPEG00000000376	0
"nucleolus"	GO:0005730	2	ENSAPEG00000000552	1
"nucleolus"	GO:0005730	2	ENSAPEG00000000691	0
"nucleolus"	GO:0005730	2	ENSAPEG00000001296	0
"nucleolus"	GO:0005730	2	ENSAPEG00000001301	0
"nucleolus"	GO:0005730	2	ENSAPEG00000001304	1
"nucleolus"	GO:0005730	2	ENSAPEG00000001306	0
"nucleolus"	GO:0005730	2	ENSAPEG00000001321	0
"nucleolus"	GO:0005730	2	ENSAPEG00000001403	0
"nucleolus"	GO:0005730	2	ENSAPEG00000001676	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002123	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002189	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002349	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002405	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002486	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002544	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002707	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002728	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002733	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002738	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002740	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002769	1
"nucleolus"	GO:0005730	2	ENSAPEG00000002770	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002778	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002789	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002805	1
"nucleolus"	GO:0005730	2	ENSAPEG00000002808	0
"nucleolus"	GO:0005730	2	ENSAPEG00000002824	0
"nucleolus"	GO:0005730	2	ENSAPEG00000003277	0
"nucleolus"	GO:0005730	2	ENSAPEG00000003349	0
"nucleolus"	GO:0005730	2	ENSAPEG00000003510	0
"nucleolus"	GO:0005730	2	ENSAPEG00000003525	0
"nucleolus"	GO:0005730	2	ENSAPEG00000003574	0
"nucleolus"	GO:0005730	2	ENSAPEG00000003610	0
"nucleolus"	GO:0005730	2	ENSAPEG00000004003	0
"nucleolus"	GO:0005730	2	ENSAPEG00000004105	0
"nucleolus"	GO:0005730	2	ENSAPEG00000004280	0
"nucleolus"	GO:0005730	2	ENSAPEG00000004291	1
"nucleolus"	GO:0005730	2	ENSAPEG00000004297	0
"nucleolus"	GO:0005730	2	ENSAPEG00000004400	0
"nucleolus"	GO:0005730	2	ENSAPEG00000004866	0
"nucleolus"	GO:0005730	2	ENSAPEG00000004908	0
"nucleolus"	GO:0005730	2	ENSAPEG00000005105	0
"nucleolus"	GO:0005730	2	ENSAPEG00000005144	0
"nucleolus"	GO:0005730	2	ENSAPEG00000005147	0
"nucleolus"	GO:0005730	2	ENSAPEG00000005214	0
"nucleolus"	GO:0005730	2	ENSAPEG00000005374	0
"nucleolus"	GO:0005730	2	ENSAPEG00000005375	0
"nucleolus"	GO:0005730	2	ENSAPEG00000006159	0
"nucleolus"	GO:0005730	2	ENSAPEG00000006197	0
"nucleolus"	GO:0005730	2	ENSAPEG00000006605	1
"nucleolus"	GO:0005730	2	ENSAPEG00000006606	1
"nucleolus"	GO:0005730	2	ENSAPEG00000006795	0
"nucleolus"	GO:0005730	2	ENSAPEG00000006905	0
"nucleolus"	GO:0005730	2	ENSAPEG00000007325	0
"nucleolus"	GO:0005730	2	ENSAPEG00000007505	0
"nucleolus"	GO:0005730	2	ENSAPEG00000007689	0
"nucleolus"	GO:0005730	2	ENSAPEG00000007694	0
"nucleolus"	GO:0005730	2	ENSAPEG00000007756	0
"nucleolus"	GO:0005730	2	ENSAPEG00000007878	0
"nucleolus"	GO:0005730	2	ENSAPEG00000007965	0
"nucleolus"	GO:0005730	2	ENSAPEG00000008072	0
"nucleolus"	GO:0005730	2	ENSAPEG00000008102	1
"nucleolus"	GO:0005730	2	ENSAPEG00000008152	0
"nucleolus"	GO:0005730	2	ENSAPEG00000008416	1
"nucleolus"	GO:0005730	2	ENSAPEG00000008452	1
"nucleolus"	GO:0005730	2	ENSAPEG00000008566	0
"nucleolus"	GO:0005730	2	ENSAPEG00000008594	0
"nucleolus"	GO:0005730	2	ENSAPEG00000008765	0
"nucleolus"	GO:0005730	2	ENSAPEG00000008783	1
"nucleolus"	GO:0005730	2	ENSAPEG00000008785	1
"nucleolus"	GO:0005730	2	ENSAPEG00000008838	1
"nucleolus"	GO:0005730	2	ENSAPEG00000008929	0
"nucleolus"	GO:0005730	2	ENSAPEG00000009125	1
"nucleolus"	GO:0005730	2	ENSAPEG00000009139	0
"nucleolus"	GO:0005730	2	ENSAPEG00000009147	0
"nucleolus"	GO:0005730	2	ENSAPEG00000009637	0
"nucleolus"	GO:0005730	2	ENSAPEG00000009683	0
"nucleolus"	GO:0005730	2	ENSAPEG00000009708	0
"nucleolus"	GO:0005730	2	ENSAPEG00000009996	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010093	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010178	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010228	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010236	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010321	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010382	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010410	0
"nucleolus"	GO:0005730	2	ENSAPEG00000010456	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011004	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011152	1
"nucleolus"	GO:0005730	2	ENSAPEG00000011310	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011315	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011487	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011528	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011600	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011644	1
"nucleolus"	GO:0005730	2	ENSAPEG00000011677	0
"nucleolus"	GO:0005730	2	ENSAPEG00000011835	1
"nucleolus"	GO:0005730	2	ENSAPEG00000011843	0
"nucleolus"	GO:0005730	2	ENSAPEG00000012389	0
"nucleolus"	GO:0005730	2	ENSAPEG00000013023	0
"nucleolus"	GO:0005730	2	ENSAPEG00000013488	0
"nucleolus"	GO:0005730	2	ENSAPEG00000013776	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014080	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014098	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014206	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014283	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014287	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014345	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014460	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014615	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014673	0
"nucleolus"	GO:0005730	2	ENSAPEG00000014704	1
"nucleolus"	GO:0005730	2	ENSAPEG00000014847	0
"nucleolus"	GO:0005730	2	ENSAPEG00000015355	0
"nucleolus"	GO:0005730	2	ENSAPEG00000015444	1
"nucleolus"	GO:0005730	2	ENSAPEG00000015728	0
"nucleolus"	GO:0005730	2	ENSAPEG00000016334	0
"nucleolus"	GO:0005730	2	ENSAPEG00000016524	1
"nucleolus"	GO:0005730	2	ENSAPEG00000016589	0
"nucleolus"	GO:0005730	2	ENSAPEG00000016698	0
"nucleolus"	GO:0005730	2	ENSAPEG00000016705	1
"nucleolus"	GO:0005730	2	ENSAPEG00000016706	0
"nucleolus"	GO:0005730	2	ENSAPEG00000016750	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017124	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017218	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017227	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017235	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017240	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017253	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017316	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017604	0
"nucleolus"	GO:0005730	2	ENSAPEG00000017733	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018011	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018023	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018032	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018182	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018223	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018290	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018301	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018690	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018705	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018707	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018788	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018811	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018819	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018897	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018904	0
"nucleolus"	GO:0005730	2	ENSAPEG00000018976	0
"nucleolus"	GO:0005730	2	ENSAPEG00000019101	0
"nucleolus"	GO:0005730	2	ENSAPEG00000019485	0
"nucleolus"	GO:0005730	2	ENSAPEG00000019659	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020367	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020418	1
"nucleolus"	GO:0005730	2	ENSAPEG00000020514	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020581	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020751	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020755	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020766	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020794	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020810	1
"nucleolus"	GO:0005730	2	ENSAPEG00000020843	0
"nucleolus"	GO:0005730	2	ENSAPEG00000020914	1
"nucleolus"	GO:0005730	2	ENSAPEG00000020996	0
"nucleolus"	GO:0005730	2	ENSAPEG00000021156	0
"nucleolus"	GO:0005730	2	ENSAPEG00000021477	1
"nucleolus"	GO:0005730	2	ENSAPEG00000021586	0
"nucleolus"	GO:0005730	2	ENSAPEG00000021594	0
"nucleolus"	GO:0005730	2	ENSAPEG00000021748	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022021	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022047	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022237	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022385	1
"nucleolus"	GO:0005730	2	ENSAPEG00000022513	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022519	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022539	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022652	1
"nucleolus"	GO:0005730	2	ENSAPEG00000022658	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022808	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022845	0
"nucleolus"	GO:0005730	2	ENSAPEG00000022991	0
"nucleolus"	GO:0005730	2	ENSAPEG00000023044	1
"nucleolus"	GO:0005730	2	ENSAPEG00000023109	0
"nucleolus"	GO:0005730	2	ENSAPEG00000023617	0
"nucleolus"	GO:0005730	2	ENSAPEG00000023747	0
"nucleolus"	GO:0005730	2	ENSAPEG00000023759	0
"nucleolus"	GO:0005730	2	ENSAPEG00000023935	1
"nucleolus"	GO:0005730	2	ENSAPEG00000023999	0
"nucleolus"	GO:0005730	2	ENSAPEG00000024021	0
"nucleolus"	GO:0005730	2	ENSAPEG00000024032	0
"nucleolus"	GO:0005730	2	ENSAPEG00000024037	0
"nucleolus"	GO:0005730	2	ENSAPEG00000024554	1
"nucleolus"	GO:0005730	2	ENSAPEG00000024564	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000000491	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000000844	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000003273	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000007816	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000010475	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000010521	1
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000016836	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000017710	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000019839	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000020361	0
"eukaryotic 43S preinitiation complex"	GO:0016282;GO:0070993;GO:0033290	4	ENSAPEG00000024616	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000001322	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000002315	1
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000002829	1
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000004916	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000005445	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000006795	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000007607	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000008376	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000012165	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000013689	1
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000016323	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000017704	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000017716	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000018819	0
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000019171	1
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000021947	1
"endoribonuclease complex"	GO:1902555	2	ENSAPEG00000023583	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000001120	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000002763	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000002828	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000004909	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000005326	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000005862	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000008094	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000012396	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000013228	1
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000015945	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000017044	1
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000017371	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000019101	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000021589	0
"chromosome, telomeric region"	GO:0000781	2	ENSAPEG00000022065	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000000388	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000003822	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000008441	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000009309	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000013616	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000014724	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000020486	0
"ruffle membrane"	GO:0032587	2	ENSAPEG00000023004	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000000042	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000000371	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000000901	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000001832	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000002339	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000002492	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000003035	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000003268	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000003387	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000003444	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000004747	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000004863	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000005454	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000005500	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000005515	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000006224	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000008735	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000008737	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000008828	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000008886	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000009113	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000009282	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000009558	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000009563	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000009591	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000009679	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000010048	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000010311	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000010482	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000010871	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000010890	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000011222	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000011435	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000011554	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000012144	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000012788	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000012797	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000013989	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000014400	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000014474	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000017618	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000017711	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000017982	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000018433	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000018585	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000019098	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000019501	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000019853	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000019893	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000020162	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000020232	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000020263	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000020461	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000020466	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000020570	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000020650	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000021087	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000022315	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000022463	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000022530	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000022599	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000022670	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000023011	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000023029	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000023811	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000024135	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000024424	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000024621	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000024801	0
"extracellular matrix"	GO:0031012	2	ENSAPEG00000024825	0
"chromosome"	GO:0005694	2	ENSAPEG00000000060	1
"chromosome"	GO:0005694	2	ENSAPEG00000000422	0
"chromosome"	GO:0005694	2	ENSAPEG00000000652	1
"chromosome"	GO:0005694	2	ENSAPEG00000000681	0
"chromosome"	GO:0005694	2	ENSAPEG00000000962	0
"chromosome"	GO:0005694	2	ENSAPEG00000001022	0
"chromosome"	GO:0005694	2	ENSAPEG00000001120	0
"chromosome"	GO:0005694	2	ENSAPEG00000001209	0
"chromosome"	GO:0005694	2	ENSAPEG00000001404	1
"chromosome"	GO:0005694	2	ENSAPEG00000001431	0
"chromosome"	GO:0005694	2	ENSAPEG00000001735	1
"chromosome"	GO:0005694	2	ENSAPEG00000001750	0
"chromosome"	GO:0005694	2	ENSAPEG00000001944	0
"chromosome"	GO:0005694	2	ENSAPEG00000002108	0
"chromosome"	GO:0005694	2	ENSAPEG00000002828	0
"chromosome"	GO:0005694	2	ENSAPEG00000003021	0
"chromosome"	GO:0005694	2	ENSAPEG00000003037	0
"chromosome"	GO:0005694	2	ENSAPEG00000003232	0
"chromosome"	GO:0005694	2	ENSAPEG00000003265	0
"chromosome"	GO:0005694	2	ENSAPEG00000003281	0
"chromosome"	GO:0005694	2	ENSAPEG00000003299	0
"chromosome"	GO:0005694	2	ENSAPEG00000003300	0
"chromosome"	GO:0005694	2	ENSAPEG00000003399	0
"chromosome"	GO:0005694	2	ENSAPEG00000003475	0
"chromosome"	GO:0005694	2	ENSAPEG00000003498	0
"chromosome"	GO:0005694	2	ENSAPEG00000003656	0
"chromosome"	GO:0005694	2	ENSAPEG00000003786	0
"chromosome"	GO:0005694	2	ENSAPEG00000003803	0
"chromosome"	GO:0005694	2	ENSAPEG00000003889	0
"chromosome"	GO:0005694	2	ENSAPEG00000003963	0
"chromosome"	GO:0005694	2	ENSAPEG00000004218	0
"chromosome"	GO:0005694	2	ENSAPEG00000004682	0
"chromosome"	GO:0005694	2	ENSAPEG00000004715	0
"chromosome"	GO:0005694	2	ENSAPEG00000004722	0
"chromosome"	GO:0005694	2	ENSAPEG00000004784	0
"chromosome"	GO:0005694	2	ENSAPEG00000004903	1
"chromosome"	GO:0005694	2	ENSAPEG00000004909	0
"chromosome"	GO:0005694	2	ENSAPEG00000005224	0
"chromosome"	GO:0005694	2	ENSAPEG00000005387	0
"chromosome"	GO:0005694	2	ENSAPEG00000005853	1
"chromosome"	GO:0005694	2	ENSAPEG00000006035	0
"chromosome"	GO:0005694	2	ENSAPEG00000006170	1
"chromosome"	GO:0005694	2	ENSAPEG00000006477	0
"chromosome"	GO:0005694	2	ENSAPEG00000006637	0
"chromosome"	GO:0005694	2	ENSAPEG00000006683	0
"chromosome"	GO:0005694	2	ENSAPEG00000007012	0
"chromosome"	GO:0005694	2	ENSAPEG00000007382	1
"chromosome"	GO:0005694	2	ENSAPEG00000007510	0
"chromosome"	GO:0005694	2	ENSAPEG00000007578	0
"chromosome"	GO:0005694	2	ENSAPEG00000007618	0
"chromosome"	GO:0005694	2	ENSAPEG00000007627	0
"chromosome"	GO:0005694	2	ENSAPEG00000007774	0
"chromosome"	GO:0005694	2	ENSAPEG00000007810	0
"chromosome"	GO:0005694	2	ENSAPEG00000007888	0
"chromosome"	GO:0005694	2	ENSAPEG00000008179	0
"chromosome"	GO:0005694	2	ENSAPEG00000008192	0
"chromosome"	GO:0005694	2	ENSAPEG00000008336	0
"chromosome"	GO:0005694	2	ENSAPEG00000008354	0
"chromosome"	GO:0005694	2	ENSAPEG00000008523	0
"chromosome"	GO:0005694	2	ENSAPEG00000008611	0
"chromosome"	GO:0005694	2	ENSAPEG00000009288	0
"chromosome"	GO:0005694	2	ENSAPEG00000009394	0
"chromosome"	GO:0005694	2	ENSAPEG00000009529	0
"chromosome"	GO:0005694	2	ENSAPEG00000009932	0
"chromosome"	GO:0005694	2	ENSAPEG00000010024	0
"chromosome"	GO:0005694	2	ENSAPEG00000010301	0
"chromosome"	GO:0005694	2	ENSAPEG00000010455	0
"chromosome"	GO:0005694	2	ENSAPEG00000010782	0
"chromosome"	GO:0005694	2	ENSAPEG00000010889	0
"chromosome"	GO:0005694	2	ENSAPEG00000010939	0
"chromosome"	GO:0005694	2	ENSAPEG00000011050	0
"chromosome"	GO:0005694	2	ENSAPEG00000011169	0
"chromosome"	GO:0005694	2	ENSAPEG00000011300	0
"chromosome"	GO:0005694	2	ENSAPEG00000011609	0
"chromosome"	GO:0005694	2	ENSAPEG00000011863	0
"chromosome"	GO:0005694	2	ENSAPEG00000011866	1
"chromosome"	GO:0005694	2	ENSAPEG00000012007	0
"chromosome"	GO:0005694	2	ENSAPEG00000012085	0
"chromosome"	GO:0005694	2	ENSAPEG00000012396	0
"chromosome"	GO:0005694	2	ENSAPEG00000012556	0
"chromosome"	GO:0005694	2	ENSAPEG00000012683	0
"chromosome"	GO:0005694	2	ENSAPEG00000012703	0
"chromosome"	GO:0005694	2	ENSAPEG00000013182	0
"chromosome"	GO:0005694	2	ENSAPEG00000013228	1
"chromosome"	GO:0005694	2	ENSAPEG00000013312	0
"chromosome"	GO:0005694	2	ENSAPEG00000013460	0
"chromosome"	GO:0005694	2	ENSAPEG00000013685	0
"chromosome"	GO:0005694	2	ENSAPEG00000014057	0
"chromosome"	GO:0005694	2	ENSAPEG00000014200	0
"chromosome"	GO:0005694	2	ENSAPEG00000014221	0
"chromosome"	GO:0005694	2	ENSAPEG00000014272	0
"chromosome"	GO:0005694	2	ENSAPEG00000014418	0
"chromosome"	GO:0005694	2	ENSAPEG00000014438	0
"chromosome"	GO:0005694	2	ENSAPEG00000014698	0
"chromosome"	GO:0005694	2	ENSAPEG00000014704	1
"chromosome"	GO:0005694	2	ENSAPEG00000015355	0
