name	term	lev	seq	value
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014631	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014634	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014648	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014649	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014654	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014661	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014670	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014685	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014695	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014709	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014726	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014737	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014745	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014768	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014827	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014834	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014873	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014888	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014896	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014910	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014967	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000014998	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015040	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015081	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015148	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015174	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015241	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015245	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015271	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015276	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015321	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015367	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015376	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015386	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015387	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015415	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015430	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015504	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015506	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015546	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015554	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015567	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015612	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015619	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015637	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015651	1
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015652	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015694	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015751	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015778	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015789	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015878	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015985	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000015999	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016011	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016066	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016101	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016151	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016168	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016172	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016179	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016212	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016257	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016267	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016272	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016279	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016297	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016302	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016322	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016344	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016354	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016361	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016375	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016563	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016590	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016669	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016691	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016712	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016770	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016808	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016844	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016857	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016875	1
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016909	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016912	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016929	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000016982	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017035	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017040	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017044	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017047	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017077	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017090	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017138	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017144	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017173	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017193	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017200	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017221	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017247	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017251	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017278	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017450	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017489	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017509	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017535	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017553	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017558	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017569	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017573	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017584	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017591	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017617	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000017979	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018019	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018042	1
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018052	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018105	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018126	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018128	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018136	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018181	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018205	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018250	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018317	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018408	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018423	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018500	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018530	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018567	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018581	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018607	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018615	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018629	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018630	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018647	1
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018658	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018679	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018680	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018682	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018687	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018801	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018840	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018865	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018872	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018892	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000018992	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019017	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019048	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019059	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019085	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019317	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019376	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019384	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019406	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019407	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019418	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019419	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019439	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019448	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019480	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019522	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019529	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019589	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019602	1
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019654	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019680	1
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019683	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019758	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019794	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019825	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019862	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019918	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0017111;GO:0016462;GO:0016818;GO:0016817	3	ENSAPEG00000019943	0
